NPD_ID   MET    OP     THR   200   400   630  1000  2000  4000  6300 10000 16000 25000  C
3JT8D      M     D    8000 110.6 102.7  97.6  91.9  83.8  75.2  68.5  61.9  54.0  45.8  J
3JT8D      M     D   10000 113.6 106.3 101.5  96.6  88.3  79.7  73.8  66.9  59.2  50.9  J
3JT8D      M     D   12000 117.9 110.9 106.3 101.4  93.1  84.8  78.8  72.1  64.8  56.6  J
3JT8D      M     D   14000 122.8 115.4 111.4 106.5  98.4  90.2  84.3  77.8  70.6  62.8  J
3JT8D      S     A    3000 104.3  99.2  94.9  90.5  84.8  77.6  72.9  67.4  60.8  53.8  J
3JT8D      S     A    6000 108.1 102.5  98.7  95.0  89.2  82.9  78.1  72.7  66.1  58.9  J
3JT8D      S     D    8000 110.8 105.9 102.5  98.8  93.5  87.7  82.5  77.1  70.9  64.0  J
3JT8D      S     D   10000 113.4 109.2 106.3 103.1  97.7  91.5  87.0  81.8  75.5  68.7  J
3JT8D      S     D   12000 117.1 113.1 110.4 107.5 102.2  96.3  91.9  87.0  80.8  74.1  J
3JT8D      S     D   14000 121.8 117.9 115.3 112.5 107.4 101.7  97.3  92.3  86.5  80.4  J
3JT8DQ     E     A    3000 100.6  96.4  93.1  89.4  83.4  76.4  71.1  65.0  57.5  48.8  J
3JT8DQ     E     A    6000 106.4 102.2  98.9  95.2  89.2  82.2  76.9  70.8  63.3  54.6  J
3JT8DQ     E     D    8000 110.7 106.5 103.3  99.7  93.8  87.1  82.0  76.3  69.3  61.1  J
3JT8DQ     E     D   10000 115.2 111.2 108.0 104.5  98.8  92.2  87.5  82.1  75.6  68.0  J
3JT8DQ     E     D   12000 119.4 115.8 112.7 109.3 103.7  97.4  93.0  88.0  82.0  75.0  J
3JT8DQ     E     D   14000 124.8 120.9 117.9 114.6 109.2 103.1  99.0  94.4  89.0  82.6  J
3JT8DQ     M     A    3000  96.9  90.2  85.6  80.6  72.8  64.3  58.1  51.2  43.3  34.8  J
3JT8DQ     M     A    6000 101.1  94.4  89.8  84.8  77.0  68.5  62.3  55.4  47.5  39.0  J
3JT8DQ     M     D    8000 106.1  99.4  94.8  89.8  82.0  73.6  67.5  60.6  52.9  44.6  J
3JT8DQ     M     D   10000 111.2 104.5  99.9  95.0  87.2  78.8  72.8  66.1  58.5  50.5  J
3JT8DQ     M     D   12000 116.6 109.9 105.3 100.4  92.5  84.3  78.4  71.7  64.4  56.6  J
3JT8DQ     M     D   14000 122.1 115.4 110.8 106.0  98.1  89.9  84.1  77.6  70.4  62.9  J
3JT8DQ     S     A    3000  96.6  92.8  89.8  86.8  81.8  75.4  71.0  65.6  59.2  52.2  J
3JT8DQ     S     A    6000 101.8  98.0  95.1  92.0  87.0  80.9  76.2  70.8  64.4  57.4  J
3JT8DQ     S     D    8000 106.3 102.6  99.7  96.7  91.7  85.7  81.1  75.8  69.6  62.8  J
3JT8DQ     S     D   10000 111.0 107.2 104.5 101.5  96.6  90.6  86.1  81.0  74.9  68.3  J
3JT8DQ     S     D   12000 115.8 112.1 109.4 106.5 101.6  95.8  91.3  86.2  80.4  74.1  J
3JT8DQ     S     D   14000 121.1 117.4 114.8 112.0 107.1 101.4  97.0  92.1  86.4  80.4  J
3JT8E5     E     A    3000 101.9  96.8  93.0  88.5  81.8  74.4  68.9  62.5  54.6  43.4  J
3JT8E5     E     A    5000 104.8  99.9  96.2  92.1  86.0  78.9  73.7  67.6  60.3  50.6  J
3JT8E5     E     D    7000 110.6 105.7 101.9  97.5  89.2  81.6  76.0  69.7  62.3  52.8  J
3JT8E5     E     D   10000 115.1 110.1 106.4 102.1  95.4  88.2  82.8  76.9  70.2  62.1  J
3JT8E5     E     D   12000 117.6 112.6 109.2 105.6  99.7  93.2  88.5  83.3  76.8  69.0  J
3JT8E5     E     D   14000 121.3 116.7 113.4 109.8 104.0  97.6  93.1  88.0  81.9  74.5  J
3JT8E5     S     A    3000  98.2  93.4  90.1  86.5  80.8  74.4  69.5  63.9  57.5  50.0  J
3JT8E5     S     A    5000  99.8  95.4  92.3  89.0  83.5  77.2  72.5  67.1  60.8  53.6  J
3JT8E5     S     D    7000 106.5 101.9  98.6  95.0  89.0  82.1  76.8  70.7  63.8  56.0  J
3JT8E5     S     D   10000 111.0 106.4 103.1  99.6  93.7  86.9  81.8  76.2  69.8  62.7  J
3JT8E5     S     D   12000 113.9 109.4 106.2 102.8  97.2  91.1  86.6  81.6  76.0  69.5  J
3JT8E5     S     D   14000 117.3 112.8 109.7 106.3 100.9  94.9  90.5  85.8  80.4  74.2  J
3JT8E7     E     A    3000 100.2  95.3  91.6  87.2  79.4  72.0  66.4  60.3  53.4  44.4  J
3JT8E7     E     A    5000 102.8  97.9  94.2  89.8  82.0  74.6  69.0  62.9  56.0  47.0  J
3JT8E7     E     D    7000 109.3 104.4 100.6  96.2  87.9  80.3  74.7  68.4  61.0  51.5  J
3JT8E7     E     D   10000 114.9 109.9 106.1 101.6  94.9  87.6  82.1  75.9  68.6  59.8  J
3JT8E7     E     D   12000 118.1 113.1 109.3 104.9  98.7  91.6  86.2  80.4  73.6  65.3  J
3JT8E7     E     D   14000 121.1 116.2 112.4 108.5 102.4  95.5  90.4  84.7  78.0  69.8  J
3JT8E7     S     A    3000  96.9  92.4  89.6  85.5  79.6  72.9  67.8  62.1  55.7  48.4  J
3JT8E7     S     A    5000  99.9  95.4  92.1  88.5  82.6  75.9  70.8  65.1  58.7  51.4  J
3JT8E7     S     D    7000 105.7 101.1  97.8  94.2  88.2  81.3  76.0  69.9  63.0  55.2  J
3JT8E7     S     D   10000 110.9 106.3 103.0  99.4  93.4  86.5  81.4  75.7  69.4  62.0  J
3JT8E7     S     D   12000 113.7 109.3 106.0 102.6  96.9  90.4  85.5  80.0  73.5  65.9  J
3JT8E7     S     D   14000 116.4 112.0 108.8 105.4  99.8  93.5  88.6  83.2  77.0  69.7  J
4R2800     E     A      30 102.6  98.2  95.1  91.8  86.2  79.4  74.0  68.0  61.6  53.2  P
4R2800     E     A     100 115.9 111.3 108.2 104.5  98.8  91.9  86.3  80.2  74.1  67.0  P
4R2800     E     D      30 102.6  98.2  95.1  91.8  86.2  79.4  74.0  68.0  61.6  53.2  P
4R2800     E     D     100 115.9 111.3 108.2 104.5  98.8  91.9  86.3  80.2  74.1  67.0  P
4R2800     M     A      30  95.6  89.1  84.7  80.0  72.5  64.3  58.5  52.6  46.4  39.6  P
4R2800     M     A     100 106.5 100.2  95.9  91.4  84.3  76.6  71.0  64.9  58.3  50.9  P
4R2800     M     D      30  95.6  89.1  84.7  80.0  72.5  64.3  58.5  52.6  46.4  39.6  P
4R2800     M     D     100 106.5 100.2  95.9  91.4  84.3  76.6  71.0  64.9  58.3  50.9  P
4R2800     S     A      30  99.9  95.7  92.7  89.5  84.3  78.3  74.0  69.6  64.9  59.6  P
4R2800     S     A     100 110.5 106.0 102.9  99.6  94.3  88.4  84.0  79.2  73.7  67.5  P
4R2800     S     D      30  99.9  95.7  92.7  89.5  84.3  78.3  74.0  69.6  64.9  59.6  P
4R2800     S     D     100 110.5 106.0 102.9  99.6  94.3  88.4  84.0  79.2  73.7  67.5  P
501D13     E     A      30  99.1  94.5  91.1  87.3  80.8  72.9  67.0  60.7  53.3  42.7  P
501D13     E     A     100 104.2  99.9  96.8  93.6  88.4  82.7  78.4  73.6  68.2  62.0  P
501D13     E     D      30  99.1  94.5  91.1  87.3  80.8  72.9  67.0  60.7  53.3  42.7  P
501D13     E     D     100 104.2  99.9  96.8  93.6  88.4  82.7  78.4  73.6  68.2  62.0  P
501D13     M     A      30  93.0  86.4  81.8  76.9  68.9  59.4  52.0  44.0  36.2  28.6  P
501D13     M     A     100  96.8  90.3  85.9  81.3  74.3  67.0  62.1  57.0  51.5  45.4  P
501D13     M     D      30  93.0  86.4  81.8  76.9  68.9  59.4  52.0  44.0  36.2  28.6  P
501D13     M     D     100  96.8  90.3  85.9  81.3  74.3  67.0  62.1  57.0  51.5  45.4  P
501D13     S     A      30  95.0  90.7  87.6  84.2  78.4  71.2  65.3  58.8  52.5  46.4  P
501D13     S     A     100  97.1  92.8  89.9  86.8  82.0  77.0  73.6  69.9  66.0  61.4  P
501D13     S     D      30  95.0  90.7  87.6  84.2  78.4  71.2  65.3  58.8  52.5  46.4  P
501D13     S     D     100  97.1  92.8  89.9  86.8  82.0  77.0  73.6  69.9  66.0  61.4  P
A310       E     A    3000 101.0  95.2  91.4  87.2  81.0  74.1  68.4  61.8  53.3  41.4  J
A310       E     A   12000 103.5  97.6  93.5  89.2  82.7  75.7  70.5  63.7  55.4  45.1  J
A310       E     D   20000 109.4 104.8 100.5  96.0  87.7  78.3  72.8  65.5  56.8  45.9  J
A310       E     D   30000 109.6 104.7 100.8  96.4  89.1  81.7  76.7  70.5  62.5  52.5  J
A310       E     D   40000 109.5 104.9 101.5  97.7  91.3  85.0  80.4  74.3  67.3  58.2  J
A310       E     D   50000 112.8 108.3 105.1 101.8  96.1  90.2  85.8  79.6  73.1  65.5  J
A310       M     A    3000  92.9  86.3  81.8  76.9  68.9  59.5  52.1  44.4  36.6  28.4  J
A310       M     A   12000  95.5  88.1  83.1  77.8  69.5  60.6  54.1  46.9  38.9  30.5  J
A310       M     D   20000 101.6  93.8  88.6  82.7  73.0  63.1  56.1  48.3  40.1  31.8  J
A310       M     D   30000 103.4  95.3  89.9  84.2  75.4  66.1  59.6  52.5  44.5  36.1  J
A310       M     D   40000 104.4  96.9  91.9  86.6  78.3  69.2  62.7  55.7  48.0  39.7  J
A310       M     D   50000 108.8 101.6  96.7  91.5  83.0  73.7  67.7  61.0  53.3  44.8  J
A310       P     A    3000 108.7 101.5  96.5  91.1  82.2  71.9  64.2  55.8  44.4  30.6  J
A310       P     A   12000 110.5 102.6  96.9  90.8  80.7  70.8  64.3  55.8  46.1  34.4  J
A310       P     D   20000 119.8 112.0 106.4 100.2  89.4  75.6  66.9  58.6  48.0  36.1  J
A310       P     D   30000 118.6 110.5 104.6  98.0  87.7  77.1  70.8  63.0  52.9  42.0  J
A310       P     D   40000 120.5 112.3 106.4 100.6  90.5  80.9  74.2  66.3  57.3  47.0  J
A310       P     D   50000 124.6 117.2 111.9 106.2  96.6  86.2  80.8  72.6  64.1  54.1  J
A310       S     A    3000  96.0  91.1  88.1  84.8  79.5  73.4  68.7  63.3  56.8  50.1  J
A310       S     A   12000  98.7  93.6  90.4  87.0  81.6  75.5  70.8  65.4  59.0  52.2  J
A310       S     D   20000 102.7  98.3  94.5  90.5  83.8  76.5  71.6  66.1  59.5  52.7  J
A310       S     D   30000 103.7  99.2  95.8  92.3  86.7  80.4  75.8  70.4  64.3  57.6  J
A310       S     D   40000 104.5 100.4  97.6  94.4  89.2  83.4  79.0  73.9  68.0  61.4  J
A310       S     D   50000 108.0 103.9 101.2  98.2  93.3  87.8  83.6  78.6  72.9  66.4  J
AE3007     E     A    2000  93.7  89.0  85.6  81.8  75.6  68.0  61.9  54.6  45.2  29.0  J
AE3007     E     A    3000  97.3  92.6  89.0  85.0  78.8  71.4  65.6  58.8  50.2  38.3  J
AE3007     E     D    4000  95.4  91.3  88.2  84.9  79.2  72.4  67.0  60.5  52.0  40.8  J
AE3007     E     D    5000  97.2  93.0  90.0  86.7  81.0  74.4  69.2  63.0  55.0  44.7  J
AE3007     E     D    6000 100.3  96.0  93.0  89.5  84.0  77.2  72.2  66.2  58.5  48.5  J
AE3007     M     A    2000  85.5  78.7  74.2  69.3  61.5  52.7  46.4  39.3  31.2  22.7  J
AE3007     M     A    3000  90.4  83.5  78.7  73.5  65.5  56.8  50.6  43.6  35.4  26.9  J
AE3007     M     D    4000  90.8  84.3  79.8  75.1  67.5  58.9  52.6  45.5  37.4  28.6  J
AE3007     M     D    5000  93.0  86.6  82.1  77.4  69.8  61.2  54.9  47.8  39.8  31.3  J
AE3007     M     D    6000  96.0  89.5  85.0  80.3  72.6  64.0  57.7  50.6  42.5  34.0  J
AE3007     P     A    2000  99.4  92.2  87.3  82.0  73.5  63.3  55.9  47.4  36.7  19.6  J
AE3007     P     A    3000 105.3  97.8  92.4  86.6  77.6  67.7  60.4  52.2  42.1  29.3  J
AE3007     P     D    4000 103.2  96.4  91.6  86.5  78.3  69.0  62.0  54.0  44.3  32.0  J
AE3007     P     D    5000 104.9  98.2  93.5  88.5  80.3  71.0  64.2  56.3  46.8  35.1  J
AE3007     P     D    6000 108.6 101.2  96.6  91.6  83.3  74.0  67.1  59.2  49.9  38.6  J
AE3007     S     A    2000  89.8  85.6  82.7  79.5  74.1  67.8  63.2  57.7  51.4  44.3  J
AE3007     S     A    3000  92.7  88.6  85.6  82.3  77.0  70.9  66.3  61.0  54.8  47.9  J
AE3007     S     D    4000  91.7  88.1  85.4  82.5  77.7  72.0  67.6  62.4  56.1  49.1  J
AE3007     S     D    5000  93.6  90.0  87.4  84.6  79.8  74.2  69.9  64.8  58.7  51.9  J
AE3007     S     D    6000  96.7  93.0  90.3  87.5  82.8  77.2  72.8  67.7  61.6  54.9  J
AE300C     E     A    1100  94.2  88.8  84.7  80.1  72.3  63.5  57.1  49.9  42.7  35.1  J
AE300C     E     A    1400  93.8  88.5  84.4  79.9  72.2  63.6  57.3  50.2  43.2  35.8  J
AE300C     E     A    1900  96.7  90.0  85.3  80.2  72.2  63.6  57.3  50.2  43.2  35.8  J
AE300C     E     D    3500  93.4  88.9  85.4  81.4  74.4  66.5  60.7  54.2  47.5  40.4  J
AE300C     E     D    4500  97.6  92.7  89.1  84.9  77.8  69.8  64.1  57.5  50.9  44.0  J
AE300C     E     D    5500 100.6  96.0  92.5  88.5  81.6  73.7  67.9  62.0  54.7  47.8  J
AE300C     M     A    1100  88.6  80.4  74.8  69.0  59.9  50.4  44.0  37.0  30.4  23.6  J
AE300C     M     A    1400  88.6  80.4  74.8  69.0  59.9  50.4  44.0  37.0  30.4  23.6  J
AE300C     M     A    1900  88.6  80.7  75.3  69.5  60.6  51.3  44.9  38.1  31.3  24.5  J
AE300C     M     D    3500  90.6  83.5  78.4  73.1  64.4  55.2  48.7  42.0  34.7  27.5  J
AE300C     M     D    4500  92.7  85.7  80.7  75.5  67.1  58.1  51.9  45.2  38.3  31.4  J
AE300C     M     D    5500  94.7  88.0  83.3  78.2  69.9  60.9  54.7  47.9  40.9  33.9  J
AE300C     P     A    1100 102.1  94.1  88.2  81.7  70.9  59.0  50.5  41.9  31.7  21.9  J
AE300C     P     A    1400 101.4  93.7  88.1  82.0  71.8  60.6  52.7  44.7  35.0  25.8  J
AE300C     P     A    1900 103.2  93.8  87.4  80.7  71.8  60.6  52.7  44.7  35.0  25.8  J
AE300C     P     D    3500 103.6  95.8  90.2  84.0  74.1  63.4  55.8  48.0  39.1  30.6  J
AE300C     P     D    4500 107.9 100.3  94.7  88.7  78.9  68.1  60.6  52.5  43.8  35.2  J
AE300C     P     D    5500 112.5 104.5  98.7  92.5  82.4  71.4  63.7  55.3  46.7  38.0  J
AE300C     S     A    1100  91.1  86.1  82.6  78.7  72.5  65.8  61.1  56.0  50.8  45.5  J
AE300C     S     A    1400  91.1  86.1  82.6  78.7  72.5  65.8  61.1  56.0  50.8  45.5  J
AE300C     S     A    1900  92.5  87.1  83.3  79.4  73.1  66.4  61.8  56.7  51.8  46.8  J
AE300C     S     D    3500  92.9  88.2  84.7  80.8  74.4  67.2  62.1  56.7  50.6  44.6  J
AE300C     S     D    4500  95.2  90.4  87.0  83.2  77.1  70.4  65.7  60.6  55.2  49.8  J
AE300C     S     D    5500  96.6  92.4  89.3  85.7  79.7  72.9  68.0  62.7  57.0  51.2  J
AL502L     E     A    1900  93.8  88.8  85.0  80.5  72.5  63.3  57.1  49.5  40.5  26.7  J
AL502L     E     A    5000 103.8  99.3  96.0  92.3  85.5  78.8  73.6  67.4  60.4  51.5  J
AL502L     E     D    1900  93.8  88.8  85.0  80.5  72.5  63.3  57.1  49.5  40.5  26.7  J
AL502L     E     D    5000 103.8  99.3  96.0  92.3  85.5  78.8  73.6  67.4  60.4  51.5  J
AL502L     M     A    1900  88.4  81.5  76.6  71.3  62.7  53.2  46.4  39.1  31.4  23.2  J
AL502L     M     A    5000  98.0  91.5  86.9  82.2  74.4  65.8  59.4  52.6  45.1  36.8  J
AL502L     M     D    1900  88.4  81.5  76.6  71.3  62.7  53.2  46.4  39.1  31.4  23.2  J
AL502L     M     D    5000  98.0  91.5  86.9  82.2  74.4  65.8  59.4  52.6  45.1  36.8  J
AL502L     S     A    1900  90.2  85.5  82.1  78.3  72.0  64.7  59.4  53.6  47.4  40.7  J
AL502L     S     A    5000 101.1  96.8  93.8  90.5  85.0  78.6  73.8  68.4  62.5  55.6  J
AL502L     S     D    1900  90.2  85.5  82.1  78.3  72.0  64.7  59.4  53.6  47.4  40.7  J
AL502L     S     D    5000 101.1  96.8  93.8  90.5  85.0  78.6  73.8  68.4  62.5  55.6  J
AL502R     E     A    1600  96.9  92.5  89.0  84.7  77.9  69.5  63.7  56.7  47.6  34.5  J
AL502R     E     A    5200 106.1 102.1  98.9  95.2  88.9  81.7  76.6  70.9  64.4  55.2  J
AL502R     E     D    1600  96.9  92.5  89.0  84.7  77.9  69.5  63.7  56.7  47.6  34.5  J
AL502R     E     D    5200 106.1 102.1  98.9  95.2  88.9  81.7  76.6  70.9  64.4  55.2  J
AL502R     M     A    1600  91.2  84.5  79.7  74.5  66.3  57.0  50.1  42.3  33.7  25.0  J
AL502R     M     A    5200 101.6  94.8  89.8  84.6  76.3  67.5  61.2  54.3  47.0  39.7  J
AL502R     M     D    1600  91.2  84.5  79.7  74.5  66.3  57.0  50.1  42.3  33.7  25.0  J
AL502R     M     D    5200 101.6  94.8  89.8  84.6  76.3  67.5  61.2  54.3  47.0  39.7  J
AL502R     S     A    1600  92.9  89.0  86.0  82.7  77.3  70.4  65.0  58.7  51.6  44.3  J
AL502R     S     A    5200 102.3  98.4  95.4  92.1  86.8  80.4  75.6  70.3  64.4  58.7  J
AL502R     S     D    1600  92.9  89.0  86.0  82.7  77.3  70.4  65.0  58.7  51.6  44.3  J
AL502R     S     D    5200 102.3  98.4  95.4  92.1  86.8  80.4  75.6  70.3  64.4  58.7  J
BR710      E     A    1830  94.4  89.3  85.7  81.7  75.1  67.7  61.9  55.2  46.6  35.2  J
BR710      E     A    2000  94.4  89.3  85.7  81.7  75.2  67.7  62.0  55.3  46.7  35.1  J
BR710      E     A    3000  95.2  90.2  86.4  82.3  76.0  68.4  62.8  56.1  47.6  35.8  J
BR710      E     A    4000  97.5  92.1  88.1  83.7  77.2  69.7  64.1  57.5  49.3  38.1  J
BR710      E     A    5000  97.5  93.2  89.9  85.7  78.8  71.0  65.1  58.4  50.1  38.7  J
BR710      E     A    6000 100.0  95.6  92.3  88.1  81.0  73.1  67.3  60.5  52.4  41.6  J
BR710      E     A    7000 102.0  97.7  94.3  90.2  83.0  75.1  69.3  62.6  54.7  44.4  J
BR710      E     A    8000 103.8  99.5  96.1  92.0  84.8  77.0  71.2  64.6  56.9  47.1  J
BR710      E     A    9000 105.2 100.9  97.5  93.6  86.5  78.8  73.1  66.6  59.1  49.7  J
BR710      E     A   10000 106.2 101.9  98.7  94.8  87.9  80.5  74.9  68.5  61.2  52.3  J
BR710      E     A   11000 106.9 102.7  99.5  95.8  89.1  82.0  76.6  70.4  63.3  54.7  J
BR710      E     A   12000 107.3 103.1 100.1  96.4  90.2  83.4  78.2  72.3  65.4  57.1  J
BR710      E     A   12900 107.3 103.2 100.3  96.8  91.0  84.6  79.6  73.9  67.2  59.2  J
BR710      E     D    4000  94.8  90.5  87.3  83.0  76.4  68.7  62.9  56.2  47.7  35.7  J
BR710      E     D    5000  97.5  93.2  89.9  85.7  78.8  71.0  65.1  58.4  50.1  38.7  J
BR710      E     D    6000 100.0  95.6  92.3  88.1  81.0  73.1  67.3  60.5  52.4  41.6  J
BR710      E     D    7000 102.0  97.7  94.3  90.2  83.0  75.1  69.3  62.6  54.7  44.4  J
BR710      E     D    8000 103.8  99.5  96.1  92.0  84.8  77.0  71.2  64.6  56.9  47.1  J
BR710      E     D    9000 105.2 100.9  97.5  93.6  86.5  78.8  73.1  66.6  59.1  49.7  J
BR710      E     D   10000 106.2 101.9  98.7  94.8  87.9  80.5  74.9  68.5  64.2  52.3  J
BR710      E     D   11000 106.9 102.7  99.5  95.8  89.1  82.0  76.6  70.4  63.3  54.7  J
BR710      E     D   12000 107.3 103.1 100.1  96.4  90.2  83.4  78.2  72.3  65.4  57.1  J
BR710      E     D   12900 107.3 103.2 100.3  96.8  91.0  84.6  79.6  73.9  67.2  59.2  J
BR710      M     A    1830  87.7  80.6  75.8  70.7  62.6  54.0  47.8  41.1  33.7  26.0  J
BR710      M     A    2000  87.9  80.7  75.9  70.7  62.7  54.0  47.9  41.2  33.7  25.9  J
BR710      M     A    3000  88.9  81.7  76.7  71.5  63.4  54.8  48.6  41.7  34.1  26.1  J
BR710      M     A    4000  90.1  82.9  77.9  72.7  64.6  55.9  49.7  42.8  35.1  27.1  J
BR710      M     A    5000  92.5  85.3  80.4  75.0  66.6  57.6  51.1  44.0  35.9  27.5  J
BR710      M     A    6000  94.7  87.7  82.7  77.3  68.8  59.8  53.3  46.0  37.9  29.3  J
BR710      M     A    7000  96.7  89.7  84.7  79.3  70.9  61.8  55.2  47.9  39.7  31.1  J
BR710      M     A    8000  98.4  91.5  86.5  81.1  72.7  63.6  57.1  49.8  41.6  32.9  J
BR710      M     A    9000  99.9  93.0  88.0  82.7  74.4  65.3  58.8  51.5  43.3  34.7  J
BR710      M     A   10000 101.0  94.1  89.3  84.0  75.8  66.8  60.4  53.2  45.0  36.5  J
BR710      M     A   11000 101.6  95.0  90.2  85.1  77.0  68.2  61.8  54.7  46.7  38.3  J
BR710      M     A   12000 102.6  95.6  90.9  85.9  78.0  69.3  63.1  56.1  48.3  40.1  J
BR710      M     A   12900 102.9  95.9  91.3  86.4  78.7  70.3  64.1  57.3  49.7  41.7  J
BR710      M     D    4000  90.0  82.7  77.7  72.5  64.1  55.2  48.9  41.8  33.9  25.7  J
BR710      M     D    5000  92.5  85.3  80.4  75.0  66.6  57.6  51.1  44.0  35.9  27.5  J
BR710      M     D    6000  94.7  87.7  82.7  77.3  68.8  59.8  53.3  46.0  37.9  29.3  J
BR710      M     D    7000  96.7  89.7  84.7  79.3  70.9  61.8  55.2  47.9  39.7  31.1  J
BR710      M     D    8000  98.4  91.5  86.5  81.1  72.7  63.6  57.1  49.8  41.6  32.9  J
BR710      M     D    9000  99.9  93.0  88.0  82.7  74.4  65.3  58.8  51.5  43.3  34.7  J
BR710      M     D   10000 101.0  94.1  89.3  84.0  75.8  66.8  60.4  53.2  45.0  36.5  J
BR710      M     D   11000 101.6  95.0  90.2  85.1  77.0  68.2  61.8  54.7  46.7  38.3  J
BR710      M     D   12000 102.6  95.6  90.9  85.9  78.0  69.3  63.1  56.1  48.3  40.1  J
BR710      M     D   12900 102.9  95.9  91.3  86.4  78.7  70.3  64.1  57.3  49.7  41.7  J
BR710      P     A    1830 102.1  94.7  89.2  83.5  73.9  63.8  56.5  48.5  38.5  26.3  J
BR710      P     A    2000 102.3  94.8  89.3  83.5  74.0  63.8  56.6  48.5  38.5  26.1  J
BR710      P     A    3000 103.2  95.7  90.2  84.0  74.8  64.5  57.3  49.2  39.1  26.2  J
BR710      P     A    4000 104.2  96.7  91.3  85.4  76.1  65.9  58.6  50.6  40.8  28.5  J
BR710      P     A    5000 107.6 100.2  94.9  88.7  78.6  67.8  60.2  52.0  42.2  30.4  J
BR710      P     A    6000 110.8 103.3  98.0  91.8  81.1  70.0  62.4  54.1  44.5  32.8  J
BR710      P     A    7000 113.4 105.8 100.5  94.3  83.4  72.1  64.5  56.2  46.7  35.3  J
BR710      P     A    8000 115.4 107.8 102.5  96.3  85.3  74.1  66.5  58.2  48.9  37.7  J
BR710      P     A    9000 116.8 109.2 103.9  97.8  86.8  75.9  68.3  60.1  50.9  40.2  J
BR710      P     A   10000 117.6 110.0 104.7  98.8  88.1  77.5  70.0  62.0  53.0  42.6  J
BR710      P     A   11000 117.8 110.3 105.1  99.2  89.1  79.0  71.6  63.7  54.9  45.0  J
BR710      P     A   12000 117.5 110.0 104.8  99.2  89.7  80.3  73.1  65.4  56.8  47.5  J
BR710      P     A   12900 116.8 109.2 104.2  98.7  90.1  81.4  74.3  66.9  58.4  49.7  J
BR710      P     D    4000 103.9  96.5  91.2  85.2  75.8  65.3  57.9  49.8  39.9  27.9  J
BR710      P     D    5000 107.6 100.2  94.9  88.7  78.6  67.8  60.2  52.0  42.2  30.4  J
BR710      P     D    6000 110.8 103.3  98.0  91.8  81.1  70.0  62.4  54.1  44.5  32.8  J
BR710      P     D    7000 113.4 105.8 100.5  94.3  83.4  72.1  64.5  56.2  46.7  35.3  J
BR710      P     D    8000 115.4 107.8 102.5  96.3  85.3  74.1  66.5  58.2  48.9  37.7  J
BR710      P     D    9000 116.8 109.2 103.9  97.8  86.8  75.9  68.3  60.1  50.9  40.2  J
BR710      P     D   10000 117.6 110.0 104.7  98.8  88.1  77.5  70.0  62.0  53.0  42.6  J
BR710      P     D   11000 117.8 110.3 105.1  99.2  89.1  79.0  71.6  63.7  54.9  45.0  J
BR710      P     D   12000 117.5 110.0 104.8  99.2  89.7  80.3  73.1  65.4  56.8  47.5  J
BR710      P     D   12900 116.8 109.2 104.2  98.7  90.1  81.4  74.3  66.9  58.4  49.7  J
BR710      S     A    1830  90.3  85.8  82.8  79.6  74.3  68.3  63.8  58.7  53.0  46.8  J
BR710      S     A    2000  90.3  85.9  82.9  79.7  74.4  68.4  63.9  58.8  53.0  46.8  J
BR710      S     A    3000  91.0  86.6  83.6  80.3  75.0  69.1  64.6  59.5  53.6  47.2  J
BR710      S     A    4000  92.2  87.6  84.5  81.2  76.0  70.1  65.7  60.6  54.7  48.2  J
BR710      S     A    5000  92.7  88.5  85.6  82.3  76.9  70.8  66.3  61.1  54.9  48.1  J
BR710      S     A    6000  94.7  90.5  87.6  84.2  78.8  72.7  68.1  62.9  56.7  49.9  J
BR710      S     A    7000  96.5  92.4  89.4  86.1  80.6  74.5  69.9  64.7  58.5  51.7  J
BR710      S     A    8000  98.1  94.1  91.1  87.8  82.3  76.2  71.7  66.4  60.3  53.5  J
BR710      S     A    9000  99.6  95.6  92.6  89.4  83.9  77.9  73.4  68.1  62.0  55.3  J
BR710      S     A   10000 100.9  96.9  94.0  90.8  85.5  79.5  75.0  69.8  63.8  57.1  J
BR710      S     A   11000 102.1  98.1  95.3  92.2  86.9  81.0  76.6  71.5  65.5  58.9  J
BR710      S     A   12000 103.1  99.1  96.4  93.4  88.3  82.5  78.1  73.1  67.2  60.7  J
BR710      S     A   12900 103.8  99.9  97.3  94.4  89.5  83.8  79.5  74.5  68.7  62.3  J
