5170097,5170097,135322667,135322667,6468,9408,300,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:30:30,
5170097,5170097,135322667,135322667,6448,9346,298,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:30:34,
5170097,5170097,135322667,135322667,6426,9282,295,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:30:39,
5170097,5170097,135322667,135322667,6402,9218,292,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:30:44,
5170097,5170097,135322667,135322667,6372,9156,290,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:30:48,
5170097,5170097,135322667,135322667,6340,9096,288,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:30:53,
5170097,5170097,135322667,135322667,6306,9038,286,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:30:58,
5170097,5170097,135322667,135322667,6274,8980,283,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:31:03,
5170097,5170097,135322667,135322667,6242,8924,281,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:31:08,
5170097,5170097,135322667,135322667,6208,8866,278,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:31:12,
5170097,5170097,135322667,135322667,6178,8808,276,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:31:17,
5170097,5170097,135322667,135322667,6146,8750,274,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:31:22,
5170097,5170097,135322667,135322667,6116,8694,272,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:31:27,
5170097,5170097,135322667,135322667,6086,8638,269,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:31:32,
5170097,5170097,135322667,135322667,6054,8580,267,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:31:36,
5170097,5170097,135322667,135322667,6022,8524,264,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:31:41,
5170097,5170097,135322667,135322667,5992,8468,262,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:31:46,
5170097,5170097,135322667,135322667,5960,8410,260,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:31:51,
5170097,5170097,135322667,135322667,5930,8354,259,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:31:56,
5170097,5170097,135322667,135322667,5900,8296,258,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:32:00,
5170097,5170097,135322667,135322667,5870,8240,258,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:32:05,
5170097,5170097,135322667,135322667,5840,8184,257,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:32:10,
5170097,5170097,135322667,135322667,5808,8128,256,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:32:15,
5170097,5170097,135322667,135322667,5778,8070,256,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:32:20,
5170097,5170097,135322667,135322667,5748,8014,255,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:32:24,
5170097,5170097,135322667,135322667,5718,7956,254,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:32:29,
5170097,5170097,135322667,135322667,5686,7900,254,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:32:34,
5170097,5170097,135322667,135322667,5656,7844,253,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:32:39,
5170097,5170097,135322667,135322667,5624,7786,252,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:32:44,
5170097,5170097,135322667,135322667,5594,7730,251,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:32:48,
5170097,5170097,135322667,135322667,5562,7674,250,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:32:53,
5170097,5170097,135322667,135322667,5534,7620,250,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:32:58,
5170097,5170097,135322667,135322667,5500,7560,249,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:33:03,
5170097,5170097,135322667,135322667,5470,7504,248,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:33:08,
5170097,5170097,135322667,135322667,5438,7446,247,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:33:12,
5170097,5170097,135322667,135322667,5410,7388,246,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:33:17,
5170097,5170097,135322667,135322667,5378,7332,246,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:33:22,
5170097,5170097,135322667,135322667,5348,7276,245,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:33:27,
5170097,5170097,135322667,135322667,5318,7218,244,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:33:32,
